game_id,season,game_date,game_type,venue,venue_utc_offest,home_team_id,away_team_id,home_team_abbrev,away_team_abbrev,home_team_score,away_team_score,start_time_utc,winner_abbrev,loser_abbrev,goal_diff
2023020031,20232024,2023-10-14,2,T-Mobile Arena,-07:00,54,24,VGK,ANA,4,1,2023-10-15T02:00:00Z,VGK,ANA,3
2023020034,20232024,2023-10-15,2,Honda Center,-07:00,24,12,ANA,CAR,6,3,2023-10-16T00:30:00Z,ANA,CAR,3
2023020059,20232024,2023-10-19,2,Honda Center,-07:00,24,25,ANA,DAL,2,3,2023-10-20T02:00:00Z,DAL,ANA,1
2023020066,20232024,2023-10-21,2,Mullett Arena,-07:00,53,24,ARI,ANA,2,1,2023-10-21T20:00:00Z,ARI,ANA,1
2023020081,20232024,2023-10-22,2,Honda Center,-07:00,24,6,ANA,BOS,1,3,2023-10-23T00:30:00Z,BOS,ANA,2
2023020084,20232024,2023-10-24,2,Nationwide Arena,-04:00,29,24,CBJ,ANA,2,3,2023-10-25T00:30:00Z,ANA,CBJ,1
2023020100,20232024,2023-10-26,2,TD Garden,-04:00,6,24,BOS,ANA,3,4,2023-10-26T23:00:00Z,ANA,BOS,1
2023020117,20232024,2023-10-28,2,Wells Fargo Center,-04:00,4,24,PHI,ANA,4,7,2023-10-28T17:00:00Z,ANA,PHI,3
2023020132,20232024,2023-10-30,2,PPG Paints Arena,-04:00,5,24,PIT,ANA,3,4,2023-10-30T23:00:00Z,ANA,PIT,1
2023020144,20232024,2023-11-01,2,Honda Center,-07:00,24,53,ANA,ARI,4,3,2023-11-02T02:00:00Z,ANA,ARI,1
2023020175,20232024,2023-11-05,2,Honda Center,-08:00,24,54,ANA,VGK,4,2,2023-11-06T01:00:00Z,ANA,VGK,2
2023020187,20232024,2023-11-07,2,Honda Center,-08:00,24,5,ANA,PIT,0,2,2023-11-08T03:00:00Z,PIT,ANA,2
2023020208,20232024,2023-11-10,2,Honda Center,-08:00,24,4,ANA,PHI,3,6,2023-11-11T03:00:00Z,PHI,ANA,3
